study,arm,model,model_label,context,condition,tier,task,repetition,question_count,status,f1,score_available,original_f1,score_correction_status,ground_truth_version,calls,cost_usd,input_tokens,output_tokens,total_tokens,latency_seconds,tool_time_seconds,process_wall_time_seconds,peak_combined_memory_mib,run_id,result_updated_at,sources
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task6,3,4,succeeded,,False,0.3173253620542777,historical_score_invalidated,rxnhaystack-human-1.6.0,80,0.0,2367009,68726,2435735,3087.4817245043814,29.254725750535727,3103.0777581688017,418.58203125,matched-qwen3.5-397b-tier3-task6-cardinality-x5000-k20-r03,2026-09-24T07:38:06.874129+00:00,jed19-accel-qwen-matched-accelerated-s18;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task6,4,4,succeeded,0.4834931858057182,True,0.5104082996773539,corrected_exact_rescore,rxnhaystack-human-1.6.0,79,0.0,2383985,68628,2452613,3417.4023550320417,47.164286537095904,3423.692481249571,398.5703125,matched-qwen3.5-397b-tier3-task6-cardinality-x5000-k20-r04,2026-09-24T08:27:01.181234+00:00,jed19-accel-qwen-matched-accelerated-s19;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task6,5,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-cardinality-x5000-k20-r05,2026-09-24T14:00:04.538361+00:00,jed19-accel-qwen-matched-accelerated-s20;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task6,1,4,succeeded,0.20027894736842106,True,0.20026761819803746,corrected_exact_rescore,rxnhaystack-human-1.6.0,74,0.0,1885507,63892,1949399,3610.027104075998,21.660393683239818,3615.8944175578654,413.05078125,matched-qwen3.5-397b-tier3-task6-cardinality-x5000-k5-r01,2026-09-24T16:26:39.099442+00:00,jed19-accel-qwen-matched-accelerated-s01;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task6,2,4,succeeded,0.1692030303030303,True,0.1691919191919192,corrected_exact_rescore,rxnhaystack-human-1.6.0,72,0.0,2007610,69252,2076862,3243.973959064111,35.16556064784527,3250.1394444555044,400.25390625,matched-qwen3.5-397b-tier3-task6-cardinality-x5000-k5-r02,2026-09-24T08:32:17.546668+00:00,jed19-accel-qwen-matched-accelerated-s02;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task6,3,4,succeeded,0.17857142857142858,True,0.17857142857142858,corrected_exact_rescore,rxnhaystack-human-1.6.0,120,0.0,4681671,127208,4808879,5607.858348971233,82.02410757914186,5613.85382820107,453.5234375,matched-qwen3.5-397b-tier3-task6-cardinality-x5000-k5-r03,2026-09-24T10:00:35.628430+00:00,jed19-accel-qwen-matched-accelerated-s03;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task6,4,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-cardinality-x5000-k5-r04,2026-09-24T14:26:40.152653+00:00,jed19-accel-qwen-matched-accelerated-s04;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task6,5,4,succeeded,0.189925,True,0.18992312081015544,corrected_exact_rescore,rxnhaystack-human-1.6.0,69,0.0,1903181,50552,1953733,3001.985933410004,15.900363931432366,3068.9306782651693,389.46875,matched-qwen3.5-397b-tier3-task6-cardinality-x5000-k5-r05,2026-09-24T17:18:55.305598+00:00,jed19-accel-qwen-matched-accelerated-s05;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task6,1,4,succeeded,0.6287878787878787,True,0.6287878787878787,corrected_exact_rescore,rxnhaystack-human-1.6.0,65,0.0,1765662,55970,1821632,2736.9147425275296,0.8343611694872379,2742.632707418874,382.15625,matched-qwen3.5-397b-tier3-task6-scale-x100-k1-r01,2026-09-24T09:19:09.875640+00:00,jed19-accel-qwen-matched-accelerated-s06;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task6,2,4,succeeded,0.488095238095238,True,0.488095238095238,corrected_exact_rescore,rxnhaystack-human-1.6.0,81,0.0,2723834,76006,2799840,3073.608826952055,1.2161185406148434,3080.2208890449256,388.53125,matched-qwen3.5-397b-tier3-task6-scale-x100-k1-r02,2026-09-24T10:51:56.541157+00:00,jed19-accel-qwen-matched-accelerated-s07;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task6,3,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-scale-x100-k1-r03,2026-09-24T14:33:26.305595+00:00,jed19-accel-qwen-matched-accelerated-s08;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task6,4,4,succeeded,0.7051282051282051,True,0.7051282051282051,corrected_exact_rescore,rxnhaystack-human-1.6.0,60,0.0,1562162,55760,1617922,3651.6314852312207,0.6779809780418873,3676.556084545329,371.6015625,matched-qwen3.5-397b-tier3-task6-scale-x100-k1-r04,2026-09-24T18:21:01.887713+00:00,jed19-accel-qwen-matched-accelerated-s09;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task6,5,4,succeeded,0.6458333333333333,True,0.6458333333333333,corrected_exact_rescore,rxnhaystack-human-1.6.0,71,0.0,2482652,69836,2552488,3111.606306700036,1.0145491547882557,3129.592322545126,385.41015625,matched-qwen3.5-397b-tier3-task6-scale-x100-k1-r05,2026-09-24T10:12:01.629052+00:00,jed19-accel-qwen-matched-accelerated-s10;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task6,1,4,succeeded,0.272725,True,0.2727272727272727,corrected_exact_rescore,rxnhaystack-human-1.6.0,67,0.0,1995877,60711,2056588,2707.4978097435087,4.258690247312188,2713.9421787820756,372.5703125,matched-qwen3.5-397b-tier3-task6-scale-x500-k1-r01,2026-09-24T11:37:11.043003+00:00,jed19-accel-qwen-matched-accelerated-s11;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task6,2,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-scale-x500-k1-r02,2026-09-24T14:42:08.876968+00:00,jed19-accel-qwen-matched-accelerated-s12;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task6,3,4,succeeded,0.3580391304347826,True,0.35804865424430643,corrected_exact_rescore,rxnhaystack-human-1.6.0,50,0.0,737531,34478,772009,2337.954968895763,2.5419122148305178,2343.661016393453,377.99609375,matched-qwen3.5-397b-tier3-task6-scale-x500-k1-r03,2026-09-24T19:00:06.249409+00:00,jed19-accel-qwen-matched-accelerated-s13;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task6,4,4,succeeded,0.36110833333333336,True,0.36111111111111116,corrected_exact_rescore,rxnhaystack-human-1.6.0,55,0.0,974572,48845,1023417,2070.800991849974,2.1008913330733776,2123.7371781915426,384.2734375,matched-qwen3.5-397b-tier3-task6-scale-x500-k1-r04,2026-09-24T10:47:29.407581+00:00,jed19-accel-qwen-matched-accelerated-s14;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task6,5,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-scale-x500-k1-r05,2026-09-24T11:49:20.630086+00:00,jed19-accel-qwen-matched-accelerated-s15;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task6,1,4,succeeded,0.09145555555555555,True,0.0914703540566403,corrected_exact_rescore,rxnhaystack-human-1.6.0,76,0.0,2316492,66893,2383385,4150.1292288042605,26.92527594976127,4175.19099910371,419.0234375,matched-qwen3.5-397b-tier3-task6-scale-x5000-k1-r01,2026-09-24T15:51:44.637157+00:00,jed19-accel-qwen-matched-accelerated-s16;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task6,2,4,succeeded,0.06926993006993008,True,0.06928561634443989,corrected_exact_rescore,rxnhaystack-human-1.6.0,71,0.0,1918903,53573,1972476,3642.4049659948796,26.194225162267685,3688.263131616637,412.43359375,matched-qwen3.5-397b-tier3-task6-scale-x5000-k1-r02,2026-09-24T20:01:35.320038+00:00,jed19-accel-qwen-matched-accelerated-s17;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task6,3,4,succeeded,0.08169456521739131,True,0.08170289855072464,corrected_exact_rescore,rxnhaystack-human-1.6.0,63,0.0,1706600,55675,1762275,2558.846672313288,35.18799554929137,2564.8797100875527,396.57421875,matched-qwen3.5-397b-tier3-task6-scale-x5000-k1-r03,2026-09-24T11:32:10.789550+00:00,jed19-accel-qwen-matched-accelerated-s18;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task6,4,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-scale-x5000-k1-r04,2026-09-24T11:54:28.218123+00:00,jed19-accel-qwen-matched-accelerated-s19;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task6,5,4,succeeded,0.08745,True,0.08745543672014261,corrected_exact_rescore,rxnhaystack-human-1.6.0,87,0.0,2806150,91718,2897868,4983.171994537115,34.01343625038862,4998.962415853515,401.15625,matched-qwen3.5-397b-tier3-task6-scale-x5000-k1-r05,2026-09-24T17:16:13.793786+00:00,jed19-accel-qwen-matched-accelerated-s20;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task6,1,4,succeeded,0.011975505050505052,True,0.011976936631707078,corrected_exact_rescore,rxnhaystack-human-1.6.0,80,0.0,2196398,59108,2255506,4044.074435606599,141.02069781906903,4050.5423158220947,518.50390625,matched-qwen3.5-397b-tier3-task6-scale-x50000-k1-r01,2026-09-24T21:09:06.432914+00:00,jed19-accel-qwen-matched-accelerated-s01;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task6,2,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-scale-x50000-k1-r02,2026-09-24T11:49:10.795246+00:00,jed19-accel-qwen-matched-accelerated-s02;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task6,3,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-scale-x50000-k1-r03,2026-09-24T12:01:26.750783+00:00,jed19-accel-qwen-matched-accelerated-s03;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task6,4,4,succeeded,0.0076749999999999995,True,0.007677641634857496,corrected_exact_rescore,rxnhaystack-human-1.6.0,59,0.0,1302473,44803,1347276,3229.532817464322,98.73353593423963,3246.265329811722,511.28125,matched-qwen3.5-397b-tier3-task6-scale-x50000-k1-r04,2026-09-24T18:10:26.732809+00:00,jed19-accel-qwen-matched-accelerated-s04;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task6,5,4,succeeded,0.00475,True,0.004758579166240085,corrected_exact_rescore,rxnhaystack-human-1.6.0,57,0.0,959746,32426,992172,2141.357306264341,69.30358959548175,2216.6767197586596,565.8671875,matched-qwen3.5-397b-tier3-task6-scale-x50000-k1-r05,2026-09-24T21:46:03.623588+00:00,jed19-accel-qwen-matched-accelerated-s05;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task6,1,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-scale-xfull-k1-r01,2026-09-24T11:54:17.909408+00:00,jed19-accel-qwen-matched-accelerated-s06;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task6,2,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-scale-xfull-k1-r02,2026-09-24T12:06:34.216406+00:00,jed19-accel-qwen-matched-accelerated-s07;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task6,3,4,succeeded,0.001475,True,0.001466275659824047,corrected_exact_rescore,rxnhaystack-human-1.6.0,65,0.0,1495565,46254,1541819,3813.7809035629034,534.3348486218601,3819.5049502514303,884.16796875,matched-qwen3.5-397b-tier3-task6-scale-xfull-k1-r03,2026-09-24T19:14:06.776853+00:00,jed19-accel-qwen-matched-accelerated-s08;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task6,4,4,succeeded,0.003425,True,0.003424243198878791,corrected_exact_rescore,rxnhaystack-human-1.6.0,64,0.0,1464220,40540,1504760,2844.3609816096723,208.44399012997746,2891.446825414896,837.9296875,matched-qwen3.5-397b-tier3-task6-scale-xfull-k1-r04,2026-09-24T22:35:05.347966+00:00,jed19-accel-qwen-matched-accelerated-s09;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task6,5,4,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task6-scale-xfull-k1-r05,2026-09-24T12:01:47.465400+00:00,jed19-accel-qwen-matched-accelerated-s10;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task7,1,5,succeeded,,False,0.7016020671834624,historical_score_invalidated,rxnhaystack-human-1.6.0,79,0.0,1577994,55032,1633026,3566.395984267816,29.401188718155026,3572.0499335024506,407.06640625,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k20-r01,2026-09-24T13:06:06.810432+00:00,jed19-accel-qwen-matched-accelerated-s11;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task7,2,5,succeeded,,False,0.9108531765159549,historical_score_invalidated,rxnhaystack-human-1.6.0,74,0.0,1351019,47615,1398634,3340.3872322700918,22.15313925407827,3360.769016202539,418.625,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k20-r02,2026-09-24T20:10:39.743518+00:00,jed19-accel-qwen-matched-accelerated-s12;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task7,3,5,succeeded,,False,0.8457961349169517,historical_score_invalidated,rxnhaystack-human-1.6.0,76,0.0,1577252,61938,1639190,3750.3120136260986,36.286847377195954,3760.030136132613,419.8046875,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k20-r03,2026-09-24T23:37:45.915096+00:00,jed19-accel-qwen-matched-accelerated-s13;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task7,4,5,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k20-r04,2026-09-24T12:06:54.611135+00:00,jed19-accel-qwen-matched-accelerated-s14;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task7,5,5,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k20-r05,2026-09-24T13:19:26.974231+00:00,jed19-accel-qwen-matched-accelerated-s15;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task7,1,5,succeeded,0.8351515151515152,True,0.7913419913419913,corrected_exact_rescore,rxnhaystack-human-1.6.0,78,0.0,1429173,59100,1488273,3909.1099475994706,21.528707588091493,3961.9717267584056,390.64453125,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k5-r01,2026-09-24T21:16:59.375848+00:00,jed19-accel-qwen-matched-accelerated-s16;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task7,2,5,succeeded,0.6393547252747254,True,0.595099715099715,corrected_exact_rescore,rxnhaystack-human-1.6.0,97,0.0,2647459,92345,2739804,5573.108328655362,83.12746162898839,5583.545270219445,459.4453125,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k5-r02,2026-09-25T01:11:11.505198+00:00,jed19-accel-qwen-matched-accelerated-s17;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task7,3,5,succeeded,0.716927386339151,True,0.6740842490842491,corrected_exact_rescore,rxnhaystack-human-1.6.0,72,0.0,1564723,59053,1623776,3322.1312064155936,37.06055791862309,3337.3216122407466,455.97265625,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k5-r03,2026-09-24T13:02:32.442375+00:00,jed19-accel-qwen-matched-accelerated-s18;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task7,4,5,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k5-r04,2026-09-24T13:54:17.056756+00:00,jed19-accel-qwen-matched-accelerated-s19;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task7,5,5,succeeded,0.4594561497326204,True,0.4401515151515151,corrected_exact_rescore,rxnhaystack-human-1.6.0,92,0.0,2641390,75455,2716845,4627.030091000721,32.09788463637233,4633.019276222214,388.10546875,matched-qwen3.5-397b-tier3-task7-cardinality-x5000-k5-r05,2026-09-24T22:36:02.659123+00:00,jed19-accel-qwen-matched-accelerated-s20;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task7,1,5,succeeded,0.9333333333333333,True,0.9333333333333333,corrected_exact_rescore,rxnhaystack-human-1.6.0,68,0.0,1373217,46542,1419759,2880.2189823109657,0.8347646743059158,2943.786242345348,387.98828125,matched-qwen3.5-397b-tier3-task7-scale-x100-k1-r01,2026-09-25T02:01:00.714131+00:00,jed19-accel-qwen-matched-accelerated-s01;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task7,2,5,succeeded,0.9333333333333333,True,0.9333333333333333,corrected_exact_rescore,rxnhaystack-human-1.6.0,53,0.0,837273,31693,868966,2167.091419864446,0.5537373460829258,2172.5067641437054,370.03515625,matched-qwen3.5-397b-tier3-task7-scale-x100-k1-r02,2026-09-24T13:38:45.488964+00:00,jed19-accel-qwen-matched-accelerated-s02;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task7,3,5,failed,,False,,affected_without_historical_score,rxnhaystack-human-1.6.0,,,,,,,,,,matched-qwen3.5-397b-tier3-task7-scale-x100-k1-r03,2026-09-24T13:59:33.120810+00:00,jed19-accel-qwen-matched-accelerated-s03;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task7,4,5,succeeded,0.9333333333333333,True,0.9333333333333333,corrected_exact_rescore,rxnhaystack-human-1.6.0,60,0.0,1011622,49889,1061511,2936.166404137388,0.8310318812727928,2994.0270502921194,393.08984375,matched-qwen3.5-397b-tier3-task7-scale-x100-k1-r04,2026-09-24T23:25:57.171216+00:00,jed19-accel-qwen-matched-accelerated-s04;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
